icd_idx	icd	Case	Name	num_chromosomes	total_count	icd_category	icd_number	ukbb_field_id	TableID	FieldID	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link	Autoimmune	feelings	brain_measurements	acceleration_measurements	cancer	food_intake	immune_cell_measurements	urine_biomarkers	eye_measurements	eye_condition	intelligence	body_size	lung_function	physical_ability	vital_sign
6883	BIN5452	17117	Leg_pain_when_standing_still_or_sitting	22	715170	BIN	5452	5452	10137	5452	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Leg pain when standing still or sitting	45524	46824	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Does this pain ever begin when you are standing still or sitting?" ~F5452~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5452		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6878	BIN5463	8970	Leg_pain_in_calf/calves	22	715326	BIN	5463	5463	10137	5463	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Leg pain in calf/calves	45524	46824	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Do you get this pain in your calf (calves)?" ~F5463~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5463		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6873	BIN5474	18528	Leg_pain_when_walking_uphill_or_hurrying	22	715110	BIN	5474	5474	10137	5474	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Leg pain when walking uphill or hurrying	45524	46824	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Do you get pain when you walk uphill or hurry?" ~F5474~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5474		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6887	BIN5485	15527	Leg_pain_when_walking_normally	22	715222	BIN	5485	5485	10137	5485	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Leg pain when walking normally	45524	46824	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Do you get pain when you walk at an ordinary pace on the level?" ~F5485~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5485		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6876	BIN5496	5375	Leg_pain_when_walking_ever_disappears_while_walking	22	709731	BIN	5496	5496	10137	5496	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Leg pain when walking ever disappears while walking	24924	25406	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Does the pain you get while walking ever disappear when you continue walking?" ~F5496~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~ and they get pain walking at an ordinary pace on the level, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5496		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6862	BIN5529	1008	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	22	715422	BIN	5529	5529	10137	5529	100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	Surgery on leg arteries (other than for varicose veins)	45524	46824	Complete	Categorical single		Data	Primary	Unisex	3	1	100349	ACE touchscreen question "Have you ever had surgery on the arteries of your legs (other than for varicose veins)?" ~F5529~ was collected from participants who indicated that they get a pain in either leg on walking, as defined by their answers to ~F4728~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5529		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
3687	BIN20483	2433	Ever_attempted_suicide	22	700244	BIN	20483	20483	10484	20483	100089	Online follow-up	136	Mental health	146	Self-harm behaviours	Ever attempted suicide	6872	6872	Accruing	Categorical single		Data	Primary	Unisex	1	1	503	Question asked: "Have you harmed yourself with the intention to end your life?"  Question was asked when ~F20480~ was Yes.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20483		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6585	BIN20484	502618	Attempted_suicide_vs_all	21	718538	BIN	20484	20484	10484	20484	100089	Online follow-up	136	Mental health	146	Self-harm behaviours	Attempted suicide in past year	3563	3563	Accruing	Categorical single		Data	Primary	Unisex	1	1	503	Question asked: "Was this in the last 12 months?"  Question was asked when ~F20483~ was Yes.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20484		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6846	BIN22126	19390	Doctor_diagnosed_hayfever_or_allergic_rhinitis	22	724375	BIN	22126	22126	9797	22126	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed hayfever or allergic rhinitis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "hayfever or allergic rhinitis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22126		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6847	BIN22127	10841	Doctor_diagnosed_asthma	22	724375	BIN	22127	22127	9797	22127	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed asthma	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "asthma" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22127		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6848	BIN22128	260	Doctor_diagnosed_emphysema	22	724375	BIN	22128	22128	9797	22128	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed emphysema	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "emphysema" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22128		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6849	BIN22129	961	Doctor_diagnosed_chronic_bronchitis	22	724375	BIN	22129	22129	9797	22129	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed chronic bronchitis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "chronic bronchitis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22129		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6824	BIN22130	1265	Doctor_diagnosed_COPD_(chronic_obstructive_pulmonary_disease)	22	724375	BIN	22130	22130	9797	22130	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed COPD (chronic obstructive pulmonary disease)	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "COPD (Chronic Obstructive Pulmonary Disease)" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22130		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6823	BIN22131	3	Doctor_diagnosed_cystic_fibrosis	22	724346	BIN	22131	22131	9797	22131	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed cystic fibrosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "cystic fibrosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22131		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6826	BIN22132	36	Doctor_diagnosed_alpha-1_antitrypsin_deficiency	22	724375	BIN	22132	22132	9797	22132	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed alpha-1 antitrypsin deficiency	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "alpha-1 antitrypsin deficiency" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22132		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6825	BIN22133	361	Doctor_diagnosed_sarcoidosis	22	724375	BIN	22133	22133	9797	22133	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed sarcoidosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "sarcoidosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22133		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6828	BIN22134	758	Doctor_diagnosed_bronchiectasis	22	724375	BIN	22134	22134	9797	22134	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed bronchiectasis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "bronchiectasis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22134		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6827	BIN22135	87	Doctor_diagnosed_idiopathic_pulmonary_fibrosis	22	724375	BIN	22135	22135	9797	22135	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed idiopathic pulmonary fibrosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "idiopathic pulmonary fibrosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22135		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6830	BIN22136	38	Doctor_diagnosed_fibrosing_alveolitis/unspecified_alveolitis	22	724374	BIN	22136	22136	9797	22136	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed fibrosing alveolitis/unspecified alveolitis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "fibrosing alveolitis/unspecified alveolitis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22136		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6829	BIN22137	440	Doctor_diagnosed_tuberculosis	22	724375	BIN	22137	22137	9797	22137	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed tuberculosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "tuberculosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22137		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6822	BIN22138	7	Doctor_diagnosed_silicosis	22	724364	BIN	22138	22138	9797	22138	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed silicosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "silicosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22138		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6821	BIN22139	61	Doctor_diagnosed_asbestosis	22	724374	BIN	22139	22139	9797	22139	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed asbestosis	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "asbestosis" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22139		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6844	BIN22140	101	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	22	724375	BIN	22140	22140	9797	22140	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed lung cancer (not mesothelioma)	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "lung cancer (not mesothelioma)" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22140		FALSE	FALSE	FALSE	TRUE	FALSE		FALSE							
6845	BIN22141	8	Doctor_diagnosed_mesothelioma_of_the_lung	22	724368	BIN	22141	22141	9797	22141	100089	Online follow-up	123	Work environment	132	Medical information	Doctor diagnosed mesothelioma of the lung	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	User asked "Has a doctor ever told you that you have had any of the conditions below?" "mesothelioma of the lung" was one of the options listed.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22141		FALSE	FALSE	FALSE	TRUE	FALSE		FALSE							
6832	BIN22502	11689	Cough_on_most_days	22	724375	BIN	22502	22502	9797	22502	100089	Online follow-up	123	Work environment	132	Medical information	Cough on most days	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	Participant asked " Do you cough on most days?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22502		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6831	BIN22504	7175	Bring_up_phlegm/sputum/mucus_on_most_days	22	724375	BIN	22504	22504	9797	22504	100089	Online follow-up	123	Work environment	132	Medical information	Bring up phlegm/sputum/mucus on most days	121291	121291	Accruing	Categorical single		Data	Primary	Unisex	1	1	7	Participant asked "Do you bring up phlegm/sputum/mucus on most days?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22504		FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6894	BIN1020483	2433	Attempted_suicide_vs_all	22	730789	BIN	1020483	1020483																								FALSE	FALSE	FALSE	FALSE	FALSE		FALSE							
6819	BROADBIN1000011	90282	Irritability	22	797792	BROADBIN	1000011	-1																								TRUE	FALSE	FALSE	FALSE	FALSE		FALSE							
6820	BROADQT2123	336107	Body_mass_index_(BMI)	22	797792	BROADQT	2123	-1																								FALSE			FALSE	FALSE		FALSE							
1473	FH1001	123832	Lung_cancer	22	779696	FH	1001	-1																								FALSE			TRUE	FALSE		FALSE							
1472	FH1002	62401	Breast_cancer	22	779696	FH	1002	-1																								FALSE			TRUE	FALSE		FALSE							
323	FH1019	74244	Bowel_cancer	22	738982	FH	1019	-1																								FALSE			TRUE	FALSE		FALSE							
249	FH1044	34359	Prostate_cancer	22	732597	FH	1044	-1																								FALSE			TRUE	FALSE		FALSE							
228	FH1065	199068	High_blood_pressure	22	743077	FH	1065	-1																								FALSE			FALSE	FALSE		FALSE							
432	FH1113	78578	Chronic_bronchitis/emphysema	22	739222	FH	1113	-1																								FALSE			FALSE	FALSE		FALSE							
445	FH1220	79177	Diabetes	22	739423	FH	1220	-1																								FALSE			FALSE	FALSE		FALSE							
