code	regtype	category	numcases	phenotype
MED1140857636	logistic	MED	761.0	prempak_0.625_tablet
MED1140857748	logistic	MED	50.0	genotropin_12iu_multidose_injection
MED1140858452	logistic	MED	226.0	hepacon_b12_1mg/1ml_injection
MED1140860418	logistic	MED	53.0	propranolol_hydrochloride+bendrofluazide_80mg/2.5mg_capsule
MED1140860470	logistic	MED	72.0	methyldopa
MED1140860532	logistic	MED	61.0	minoxidil
MED1140860690	logistic	MED	264.0	cardura_1mg_tablet
MED1140860696	logistic	MED	14096.0	lisinopril
MED1140860714	logistic	MED	69.0	zestril_2.5mg_tablet
MED1140860728	logistic	MED	216.0	quinapril
MED1140860750	logistic	MED	224.0	captopril
MED1140860790	logistic	MED	135.0	enalapril_maleate+hydrochlorothiazide_20mg/12.5mg_tablet
MED1140860802	logistic	MED	178.0	coversyl_2mg_tablet
MED1140860806	logistic	MED	23990.0	ramipril
MED1140860834	logistic	MED	1575.0	glyceryl_trinitrate
MED1140860836	logistic	MED	68.0	coro-nitro_spray_400micrograms_spray
MED1140860838	logistic	MED	49.0	gtn_300micrograms_sublingual_tablet
MED1140860840	logistic	MED	508.0	nitrolingual_400micrograms_spray
MED1140860904	logistic	MED	292.0	trandolapril
MED1140860954	logistic	MED	1682.0	isosorbide_mononitrate
MED1140860976	logistic	MED	184.0	imdur_60mg_durule
MED1140861008	logistic	MED	115.0	isosorbide_dinitrate
MED1140861088	logistic	MED	1223.0	nifedipine
MED1140861090	logistic	MED	1217.0	adalat_5mg_capsule
MED1140861120	logistic	MED	433.0	coracten_sr_10mg_m/r_capsule
MED1140861128	logistic	MED	981.0	tildiem_60mg_m/r_tablet
MED1140861138	logistic	MED	481.0	adizem-60_m/r_tablet
MED1140861166	logistic	MED	216.0	dilzem_sr_60mg_long_acting_m/r_capsule
MED1140861202	logistic	MED	181.0	istin_5mg_tablet
MED1140861276	logistic	MED	522.0	lacidipine
MED1140861778	logistic	MED	912.0	dipyridamole
MED1140861780	logistic	MED	296.0	persantin_25mg_tablet
MED1140861806	logistic	MED	3339.0	aspirin_75mg_tablet
MED1140861832	logistic	MED	676.0	tranexamic_acid
MED1140861884	logistic	MED	69.0	maxepa_1g_capsule
MED1140861924	logistic	MED	485.0	bezafibrate
MED1140861926	logistic	MED	49.0	bezalip_200mg_tablet
MED1140861928	logistic	MED	86.0	bezalip-mono_400mg_m/r_tablet
MED1140861936	logistic	MED	148.0	questran_4g/sachet_powder
MED1140861954	logistic	MED	706.0	fenofibrate
MED1140861958	logistic	MED	59046.0	simvastatin
MED1140861996	logistic	MED	88.0	salbulin_100micrograms_inhaler
MED1140861998	logistic	MED	14781.0	ventolin_100micrograms_inhaler
MED1140862016	logistic	MED	88.0	ventodisks_200micrograms/blister_disks+diskhaler
MED1140862026	logistic	MED	92.0	ciprofibrate
MED1140862060	logistic	MED	188.0	ventolin_2mg_tablet
MED1140862086	logistic	MED	1588.0	salamol_100micrograms_inhaler
MED1140862144	logistic	MED	1310.0	salmeterol
MED1140862148	logistic	MED	1357.0	serevent_25mcg_inhaler
MED1140862168	logistic	MED	1153.0	bricanyl_250mcg_inhaler
MED1140862236	logistic	MED	517.0	atrovent_20micrograms_inhaler
MED1140862260	logistic	MED	99.0	aminophylline
MED1140862266	logistic	MED	181.0	phyllocontin_continus_225mg_m/r_tablet
MED1140862290	logistic	MED	50.0	adrenaline_product
MED1140862380	logistic	MED	283.0	becloforte_250micrograms_inhaler
MED1140862382	logistic	MED	3136.0	becotide_50_inhaler
MED1140862412	logistic	MED	61.0	theophylline_product
MED1140862438	logistic	MED	236.0	uniphyllin_continus_200mg_m/r_tablet
MED1140862476	logistic	MED	1411.0	beclazone_50_inhaler
MED1140862526	logistic	MED	139.0	sodium_cromoglycate
MED1140862560	logistic	MED	62.0	ventide_inhaler
MED1140862572	logistic	MED	1077.0	budesonide
MED1140862574	logistic	MED	774.0	pulmicort_ls_50micrograms_inhaler
MED1140862584	logistic	MED	73.0	pulmicort_ls_50micrograms_spacer_inhaler
MED1140862628	logistic	MED	792.0	piriton_4mg_tablet
MED1140862722	logistic	MED	86.0	nytol_25mg_tablet
MED1140862760	logistic	MED	110.0	acrivastine
MED1140862770	logistic	MED	139.0	zirtek_10mg_tablet
MED1140862772	logistic	MED	3808.0	loratadine
MED1140862776	logistic	MED	438.0	clarityn_10mg_tablet
MED1140862810	logistic	MED	102.0	phenergan_10mg_tablet
MED1140862944	logistic	MED	269.0	carbocisteine
MED1140862952	logistic	MED	170.0	mucodyne_375mg_capsule
MED1140863098	logistic	MED	91.0	sudafed_60mg_tablet
MED1140863120	logistic	MED	53.0	loprazolam
MED1140863144	logistic	MED	1784.0	zopiclone
MED1140863152	logistic	MED	1392.0	diazepam
MED1140863182	logistic	MED	302.0	nitrazepam
MED1140863202	logistic	MED	1035.0	temazepam
MED1140863244	logistic	MED	61.0	valium_2mg_tablet
MED1140863268	logistic	MED	86.0	clobazam
MED1140863286	logistic	MED	64.0	atarax_10mg_tablet
MED1140863302	logistic	MED	175.0	lorazepam
MED1140863328	logistic	MED	53.0	chlordiazepoxide
MED1140863442	logistic	MED	63.0	oxazepam
MED1140864070	logistic	MED	127.0	kapake_tablet
MED1140864184	logistic	MED	272.0	dovonex_50micrograms/g_cream
MED1140864196	logistic	MED	276.0	climagest_1mg_tablet
MED1140864232	logistic	MED	64.0	provera_2.5mg_tablet
MED1140864286	logistic	MED	834.0	flixotide_25micrograms_inhaler
MED1140864472	logistic	MED	176.0	xatral_2.5mg_tablet
MED1140864566	logistic	MED	116.0	cabergoline
MED1140864618	logistic	MED	106.0	zestoretic_10_tablet
MED1140864734	logistic	MED	214.0	combivent_inhaler
MED1140864752	logistic	MED	18282.0	lansoprazole
MED1140864950	logistic	MED	337.0	bisoprolol_fumarate+hydrochlorothiazide_10mg/6.25mg_tablet
MED1140864952	logistic	MED	172.0	lisinopril+hydrochlorothiazide_10mg/12.5mg_tablet
MED1140864966	logistic	MED	113.0	salbutamol+ipratropium_100micrograms/20micrograms_inhaler
MED1140864992	logistic	MED	5699.0	tramadol
MED1140865000	logistic	MED	135.0	zydol_50mg_capsule
MED1140865010	logistic	MED	1187.0	viscotears_liquid_eye_gel
MED1140865016	logistic	MED	331.0	zolpidem
MED1140865170	logistic	MED	73.0	dried_yeast_300mg_tablet
MED1140865336	logistic	MED	331.0	spasmonal_60mg_capsule
MED1140865338	logistic	MED	88.0	alverine_citrate+sterculia_0.5%/62%_granules
MED1140865350	logistic	MED	729.0	fybogel_mebeverine_sachet
MED1140865354	logistic	MED	2787.0	gaviscon_liquid
MED1140865382	logistic	MED	149.0	merbentyl_10mg_tablet
MED1140865394	logistic	MED	153.0	hyoscine_butylbromide
MED1140865396	logistic	MED	489.0	buscopan_10mg_tablet
MED1140865408	logistic	MED	60.0	mebeverine_hcl+ispaghula_135mg/3.5g/sachet_granules
MED1140865414	logistic	MED	246.0	peppermint_oil_product
MED1140865416	logistic	MED	442.0	colpermin_0.2ml_m/r_gel_e/c_capsule
MED1140865418	logistic	MED	77.0	mintec_0.2ml_e/c_capsule
MED1140865426	logistic	MED	396.0	cimetidine
MED1140865564	logistic	MED	251.0	imodium_2mg_capsule
MED1140865578	logistic	MED	715.0	mesalazine
MED1140865580	logistic	MED	723.0	asacol_400mg_e/c_tablet
MED1140865588	logistic	MED	321.0	pentasa_sr_250mg_m/r_tablet
MED1140865618	logistic	MED	102.0	nizatidine
MED1140865634	logistic	MED	31152.0	omeprazole
MED1140865654	logistic	MED	171.0	codeine_phosphate+kaolin_10mg/3g/10ml_mixture
MED1140865658	logistic	MED	75.0	lomotil_tablet
MED1140865668	logistic	MED	272.0	sulphasalazine
MED1140865670	logistic	MED	287.0	salazopyrin_500mg_tablet
MED1140865686	logistic	MED	80.0	dulco-lax_5mg_e/c_tablet
MED1140865716	logistic	MED	1025.0	senna
MED1140865752	logistic	MED	474.0	ispaghula_husk
MED1140865762	logistic	MED	105.0	regulan_3.6g/sachet_powder
MED1140865786	logistic	MED	215.0	bisacodyl
MED1140865800	logistic	MED	1384.0	lactulose_product
MED1140865816	logistic	MED	136.0	anusol_cream
MED1140865840	logistic	MED	56.0	predfoam_20mg_enema
MED1140865872	logistic	MED	179.0	magnesium_citrate
MED1140866026	logistic	MED	273.0	creon_e/c_granules_in_capsule
MED1140866078	logistic	MED	1738.0	indapamide
MED1140866116	logistic	MED	901.0	frusemide
MED1140866122	logistic	MED	2826.0	bendrofluazide
MED1140866162	logistic	MED	52.0	hydrochlorothiazide
MED1140866236	logistic	MED	970.0	spironolactone
MED1140866280	logistic	MED	417.0	bumetanide
MED1140866402	logistic	MED	60.0	dyazide_tablet
MED1140866406	logistic	MED	85.0	frumil_tablet
MED1140866450	logistic	MED	61.0	bendrofluazide+potassium_2.5mg/7.7mmol_m/r_tablet
MED1140866460	logistic	MED	63.0	half_securon_sr_120mg_m/r_tablet
MED1140866466	logistic	MED	128.0	securon_40mg_tablet
MED1140866738	logistic	MED	19413.0	atenolol
MED1140866756	logistic	MED	69.0	tenormin_25_tablet
MED1140866800	logistic	MED	182.0	half-inderal_la_80mg_m/r_capsule
MED1140866804	logistic	MED	124.0	inderal_10mg_tablet
MED1140867152	logistic	MED	61.0	depixol_3mg_tablet
MED1140867168	logistic	MED	67.0	haloperidol
MED1140867244	logistic	MED	66.0	stelazine_1mg_tablet
MED1140867304	logistic	MED	75.0	sulpiride
MED1140867444	logistic	MED	276.0	risperidone
MED1140867490	logistic	MED	490.0	lithium_product
MED1140867504	logistic	MED	312.0	priadel_200mg_m/r_tablet
MED1140867624	logistic	MED	89.0	prothiaden_25mg_capsule
MED1140867726	logistic	MED	393.0	lofepramine
MED1140867756	logistic	MED	78.0	trimipramine
MED1140867818	logistic	MED	314.0	nortriptyline
MED1140867876	logistic	MED	673.0	prozac_20mg_capsule
MED1140867878	logistic	MED	2190.0	sertraline
MED1140867884	logistic	MED	71.0	lustral_50mg_tablet
MED1140867888	logistic	MED	1663.0	paroxetine
MED1140867948	logistic	MED	123.0	amitriptyline_hydrochloride+perphenazine_10mg/2mg_tablet
MED1140867998	logistic	MED	159.0	motilium_10mg_tablet
MED1140868064	logistic	MED	140.0	serc-8_tablet
MED1140868074	logistic	MED	82.0	stugeron_15mg_tablet
MED1140868080	logistic	MED	196.0	cyclizine
MED1140868120	logistic	MED	105.0	trifluoperazine
MED1140868134	logistic	MED	58.0	ondansetron
MED1140868170	logistic	MED	710.0	prochlorperazine
MED1140868172	logistic	MED	318.0	stemetil_5mg_tablet
MED1140868192	logistic	MED	126.0	buccastem_3mg_tablet
MED1140868226	logistic	MED	68051.0	aspirin
MED1140868364	logistic	MED	326.0	prednisone
MED1140868372	logistic	MED	630.0	climaval_1mg_tablet
MED1140868406	logistic	MED	104.0	conjugated_oestrogens
MED1140868408	logistic	MED	2076.0	premarin_625micrograms_tablet
MED1140868422	logistic	MED	49.0	harmogen_1.5mg_tablet
MED1140868426	logistic	MED	180.0	triamcinolone
MED1140868456	logistic	MED	116.0	oestradiol_product
MED1140868458	logistic	MED	191.0	hormonin_tablet
MED1140868460	logistic	MED	205.0	progynova_1mg_tablet
MED1140868472	logistic	MED	1434.0	vagifem_25mcg_pessary
MED1140868482	logistic	MED	862.0	tibolone
MED1140868508	logistic	MED	69.0	cyclo-progynova_1mg_tablet
MED1140868514	logistic	MED	90.0	trisequens_tablet
MED1140868518	logistic	MED	209.0	nuvelle_tablet
MED1140868520	logistic	MED	96.0	estracombi_tts_patch
MED1140868532	logistic	MED	326.0	testosterone_product
MED1140868538	logistic	MED	101.0	sustanon_100_oily_injection
MED1140868550	logistic	MED	1808.0	finasteride
MED1140868580	logistic	MED	298.0	norethisterone
MED1140868588	logistic	MED	175.0	progesterone_product
MED1140868608	logistic	MED	59.0	proscar_5mg_tablet
MED1140868772	logistic	MED	161.0	didronel_200mg_tablet
MED1140868816	logistic	MED	124.0	desmopressin
MED1140868902	logistic	MED	49.0	acarbose
MED1140869034	logistic	MED	398.0	ortho-gynest_500micrograms_pessary
MED1140869036	logistic	MED	352.0	ovestin_0.1%_vaginal_cream
MED1140869100	logistic	MED	57.0	alprostadil
MED1140869162	logistic	MED	121.0	marvelon_tablet
MED1140869164	logistic	MED	153.0	mercilon_tablet
MED1140869176	logistic	MED	198.0	logynon_tablet
MED1140869180	logistic	MED	737.0	microgynon_30_tablet
MED1140869186	logistic	MED	92.0	ovranette_tablet
MED1140869270	logistic	MED	64.0	medroxyprogesterone
MED1140869276	logistic	MED	724.0	micronor_tablet
MED1140869278	logistic	MED	374.0	noriday_tablet
MED1140869324	logistic	MED	214.0	loestrin_20_tablet
MED1140869334	logistic	MED	73.0	femodene_tablet
MED1140869346	logistic	MED	179.0	cilest_tablet
MED1140869362	logistic	MED	387.0	femulen_tablet
MED1140869370	logistic	MED	153.0	norgeston_tablet
MED1140869492	logistic	MED	81.0	ditropan_2.5mg_tablet
MED1140869604	logistic	MED	53.0	cyclophosphamide
MED1140869778	logistic	MED	64.0	efudix_cream
MED1140869842	logistic	MED	53.0	mercaptopurine
MED1140869848	logistic	MED	2719.0	methotrexate
MED1140869930	logistic	MED	1071.0	azathioprine
MED1140870164	logistic	MED	1689.0	tamoxifen
MED1140870194	logistic	MED	50.0	goserelin
MED1140870196	logistic	MED	291.0	zoladex_3.6mg_implant
MED1140870284	logistic	MED	68.0	prostap_sr_3.75mg_injection_(pdr_for_recon)+diluent+kit
MED1140870296	logistic	MED	82.0	ferrograd_325mg_filmtab
MED1140870306	logistic	MED	263.0	iron+folic_acid
MED1140870390	logistic	MED	2863.0	ferrous_sulphate
MED1140870422	logistic	MED	4363.0	folic_acid_product
MED1140870488	logistic	MED	163.0	forceval_capsule
MED1140870504	logistic	MED	122.0	hydroxocobalamin_product
MED1140870512	logistic	MED	141.0	cyanocobalamin_product
MED1140870556	logistic	MED	67.0	slow-k_600mg_m/r_tablet
MED1140870570	logistic	MED	1649.0	vitamin_b12_preparation
MED1140870788	logistic	MED	3168.0	calcium_salts
MED1140870800	logistic	MED	79.0	sandocal_400_effervescent_tablet
MED1140870852	logistic	MED	74.0	vitamin_a_product
MED1140870856	logistic	MED	1183.0	calcichew_1.25g_chewable_tablet
MED1140870862	logistic	MED	525.0	calcichew_forte_2.5g_chewable_tablet
MED1140870932	logistic	MED	102.0	ascorbic_acid_product
MED1140870954	logistic	MED	1676.0	vitamin_d_product
MED1140870956	logistic	MED	470.0	alfacalcidol
MED1140870958	logistic	MED	54.0	one-alpha_250nanograms_capsule
MED1140871024	logistic	MED	3769.0	vitamin_b_compound_tablet
MED1140871050	logistic	MED	5313.0	calcichew_d3_tablet
MED1140871052	logistic	MED	222.0	calcium_carbonate+cholecalciferol_1.25g/5micrograms_tablet
MED1140871112	logistic	MED	1909.0	vitamin_e_product
MED1140871138	logistic	MED	100.0	vitamin_k_product
MED1140871168	logistic	MED	557.0	voltarol_25mg_e/c_tablet
MED1140871180	logistic	MED	95.0	rhumalgan_25mg_e/c_tablet
MED1140871188	logistic	MED	365.0	etodolac
MED1140871196	logistic	MED	217.0	lodine_200mg_tablet
MED1140871266	logistic	MED	729.0	arthrotec_tablet
MED1140871310	logistic	MED	63606.0	ibuprofen
MED1140871336	logistic	MED	298.0	indomethacin
MED1140871374	logistic	MED	86.0	brufen_200mg_tablet
MED1140871388	logistic	MED	50.0	cuprofen_200mg_tablet
MED1140871462	logistic	MED	3429.0	naproxen
MED1140871472	logistic	MED	361.0	naprosyn_250mg_tablet
MED1140871506	logistic	MED	148.0	ketoprofen
MED1140871542	logistic	MED	555.0	mefenamic_acid
MED1140871546	logistic	MED	68.0	ponstan_250mg_capsule
MED1140871666	logistic	MED	176.0	piroxicam
MED1140871680	logistic	MED	236.0	tylex_capsule
MED1140871682	logistic	MED	84.0	solpadol_effervescent_tablet
MED1140871684	logistic	MED	51.0	remedeine_tablet
MED1140871688	logistic	MED	389.0	solpadol_caplet
MED1140871692	logistic	MED	303.0	morphine
MED1140871732	logistic	MED	345.0	buprenorphine
MED1140871780	logistic	MED	51.0	mst_continus_30mg_m/r_tablet
MED1140871984	logistic	MED	124.0	dixarit_25mcg_tablet
MED1140871986	logistic	MED	95.0	clonidine_hydrochloride_25micrograms_tablet
MED1140871996	logistic	MED	86.0	sanomigran_500micrograms_tablet
MED1140872026	logistic	MED	67.0	migraleve_duopack_tablet
MED1140872036	logistic	MED	173.0	paramax_tablet
MED1140872058	logistic	MED	120.0	migril_tablet
MED1140872072	logistic	MED	1107.0	tegretol_100mg_tablet
MED1140872112	logistic	MED	346.0	epanutin_25mg_capsule
MED1140872132	logistic	MED	68.0	primidone
MED1140872134	logistic	MED	63.0	mysoline_250mg_tablet
MED1140872150	logistic	MED	380.0	clonazepam
MED1140872198	logistic	MED	503.0	sodium_valproate
MED1140872200	logistic	MED	829.0	epilim_100mg_crushable_tablet
MED1140872214	logistic	MED	52.0	valproic_acid
MED1140872228	logistic	MED	2451.0	gabapentin
MED1140872290	logistic	MED	614.0	lamotrigine
MED1140872302	logistic	MED	85.0	lamictal_25mg_tablet
MED1140872338	logistic	MED	144.0	madopar_62.5_capsule
MED1140872420	logistic	MED	78.0	sinemet-ls_tablet
MED1140872480	logistic	MED	52.0	disulfiram
MED1140872492	logistic	MED	197.0	nicotine_product
MED1140872590	logistic	MED	117.0	phenoxymethylpenicillin
MED1140872646	logistic	MED	55.0	amoxycillin
MED1140872694	logistic	MED	187.0	flucloxacillin
MED1140873288	logistic	MED	73.0	cephalexin
MED1140873394	logistic	MED	485.0	doxycycline
MED1140873450	logistic	MED	138.0	tetracycline
MED1140873474	logistic	MED	257.0	lymecycline
MED1140873476	logistic	MED	198.0	tetralysal_300_capsule
MED1140873480	logistic	MED	207.0	minocycline
MED1140873548	logistic	MED	1429.0	oxytetracycline
MED1140873608	logistic	MED	375.0	erythromycin
MED1140873634	logistic	MED	111.0	clarithromycin
MED1140873642	logistic	MED	152.0	azithromycin
MED1140873780	logistic	MED	93.0	co-trimoxazole
MED1140873966	logistic	MED	519.0	trimethoprim
MED1140874014	logistic	MED	190.0	metronidazole
MED1140874104	logistic	MED	60.0	dapsone
MED1140874126	logistic	MED	311.0	nitrofurantoin
MED1140874138	logistic	MED	188.0	ciprofloxacin
MED1140874272	logistic	MED	66.0	fluconazole
MED1140874302	logistic	MED	56.0	itraconazole
MED1140874370	logistic	MED	416.0	aciclovir
MED1140874420	logistic	MED	3422.0	quinine
MED1140874646	logistic	MED	92.0	glipizide
MED1140874674	logistic	MED	51.0	tolbutamide
MED1140874686	logistic	MED	509.0	glucophage_500mg_tablet
MED1140874718	logistic	MED	136.0	glibenclamide
MED1140874744	logistic	MED	4852.0	gliclazide
MED1140874746	logistic	MED	71.0	diamicron_80mg_tablet
MED1140874790	logistic	MED	805.0	betamethasone
MED1140874794	logistic	MED	50.0	betnesol_500mcg_soluble_tablet
MED1140874816	logistic	MED	128.0	dexamethasone
MED1140874852	logistic	MED	1405.0	thyroxine_sodium
MED1140874866	logistic	MED	429.0	carbimazole
MED1140874896	logistic	MED	929.0	hydrocortisone
MED1140874930	logistic	MED	2994.0	prednisolone
MED1140875336	logistic	MED	217.0	nabumetone
MED1140875392	logistic	MED	220.0	plaquenil_200mg_tablet
MED1140875408	logistic	MED	5774.0	allopurinol
MED1140875420	logistic	MED	544.0	baclofen
MED1140875452	logistic	MED	69.0	methocarbamol
MED1140875486	logistic	MED	256.0	colchicine
MED1140875540	logistic	MED	49.0	ibuleve_gel
MED1140875546	logistic	MED	59.0	piroxicam_0.5%_gel
MED1140875596	logistic	MED	72.0	algesal_cream
MED1140875616	logistic	MED	56.0	ibugel_gel
MED1140875630	logistic	MED	104.0	movelat_cream
MED1140875632	logistic	MED	181.0	movelat_gel
MED1140875642	logistic	MED	56.0	ketoprofen_2.5%_gel
MED1140875684	logistic	MED	55.0	minims_prednisolone_0.5%_single-use_eye_drops
MED1140875816	logistic	MED	90.0	pilocarpine
MED1140875840	logistic	MED	379.0	timolol_0.25%_eye_drops
MED1140875990	logistic	MED	924.0	hypromellose
MED1140876006	logistic	MED	92.0	polyvinyl_alcohol_1%_eye_drops
MED1140876052	logistic	MED	72.0	syntaris_25micrograms_nasal_spray
MED1140876076	logistic	MED	2033.0	flixonase_50micrograms_aqueous_nasal_spray
MED1140876088	logistic	MED	57.0	sudafed_0.05%_nasal_spray
MED1140876098	logistic	MED	86.0	otrivine_0.1%_nasal_drops
MED1140876136	logistic	MED	3395.0	beconase_50micrograms_nasal_spray
MED1140876146	logistic	MED	187.0	rhinocort_50micrograms_nasal_spray
MED1140876154	logistic	MED	50.0	flunisolide
MED1140876312	logistic	MED	82.0	emulsifying_ointment_bp
MED1140876384	logistic	MED	108.0	glandosane_plain_spray
MED1140876394	logistic	MED	49.0	salivix_pastille
MED1140876404	logistic	MED	467.0	aqueous_cream_bp
MED1140876424	logistic	MED	57.0	cocois_ointment
MED1140876592	logistic	MED	7177.0	multivitamin+mineral_preparations
MED1140877630	logistic	MED	247.0	calcium+ergocalciferol_tablet
MED1140877826	logistic	MED	139.0	sodium_bicarbonate
MED1140877872	logistic	MED	72.0	voltaren_retard_100mg_m/r_tablet
MED1140877892	logistic	MED	301.0	voltarol_emulgel
MED1140877988	logistic	MED	87.0	teoptic_1%_eye_drops
MED1140878036	logistic	MED	344.0	diclofenac_sodium+misoprostol
MED1140878098	logistic	MED	67.0	betagan_eye_drops
MED1140878172	logistic	MED	147.0	tears_naturale_eye_drops
MED1140878184	logistic	MED	128.0	sno-tears_eye_drops
MED1140878186	logistic	MED	205.0	liquifilm_tears_1.4%_eye_drops
MED1140878190	logistic	MED	93.0	minims_artificial_tears_single-use_eye_drops
MED1140878226	logistic	MED	835.0	diprobase_cream
MED1140878236	logistic	MED	77.0	calmurid_cream
MED1140878248	logistic	MED	98.0	oilatum_emollient_bath_additive
MED1140878286	logistic	MED	91.0	diprobase_ointment
MED1140878304	logistic	MED	394.0	e45_cream
MED1140878308	logistic	MED	73.0	aveeno_cream
MED1140878324	logistic	MED	209.0	oilatum_cream
MED1140878328	logistic	MED	78.0	hydromol_cream
MED1140878378	logistic	MED	111.0	dovonex_50micrograms/g_ointment
MED1140878498	logistic	MED	114.0	polytar_liquid
MED1140878512	logistic	MED	124.0	capasal_shampoo
MED1140878530	logistic	MED	135.0	canesten_1%_cream
MED1140878676	logistic	MED	54.0	loceryl_nail_lacquer
MED1140878734	logistic	MED	51.0	corsodyl_original_mouthwash
MED1140879392	logistic	MED	171.0	manevac_granules
MED1140879404	logistic	MED	436.0	docusate_sodium
MED1140879406	logistic	MED	8601.0	ranitidine
MED1140879424	logistic	MED	301.0	alverine
MED1140879428	logistic	MED	2506.0	mebeverine
MED1140879430	logistic	MED	1076.0	domperidone
MED1140879464	logistic	MED	1646.0	loperamide
MED1140879482	logistic	MED	81.0	antacid_tablet
MED1140879494	logistic	MED	604.0	metoclopramide
MED1140879502	logistic	MED	59.0	olsalazine
MED1140879540	logistic	MED	5824.0	fluoxetine
MED1140879616	logistic	MED	9655.0	amitriptyline
MED1140879620	logistic	MED	326.0	clomipramine
MED1140879628	logistic	MED	174.0	dothiepin
MED1140879630	logistic	MED	255.0	imipramine
MED1140879634	logistic	MED	687.0	trazodone
MED1140879644	logistic	MED	140.0	amantadine
MED1140879658	logistic	MED	175.0	chlorpromazine
MED1140879668	logistic	MED	96.0	selegiline
MED1140879730	logistic	MED	72.0	buspirone
MED1140879760	logistic	MED	7870.0	bisoprolol
MED1140879762	logistic	MED	129.0	celiprolol
MED1140879774	logistic	MED	1149.0	alfuzosin
MED1140879778	logistic	MED	5924.0	doxazosin
MED1140879782	logistic	MED	122.0	indoramin
MED1140879792	logistic	MED	743.0	terbutaline
MED1140879794	logistic	MED	64.0	prazosin
MED1140879798	logistic	MED	172.0	terazosin
MED1140879802	logistic	MED	22255.0	amlodipine
MED1140879806	logistic	MED	1050.0	diltiazem
MED1140879810	logistic	MED	60.0	nicardipine
MED1140879818	logistic	MED	977.0	metoprolol
MED1140879824	logistic	MED	71.0	labetalol
MED1140879826	logistic	MED	60.0	levobunolol
MED1140879842	logistic	MED	3379.0	propranolol
MED1140879854	logistic	MED	758.0	sotalol
MED1140879866	logistic	MED	384.0	timolol
MED1140880072	logistic	MED	143.0	gamolenic_acid
MED1140880086	logistic	MED	305.0	calcipotriol
MED1140880090	logistic	MED	55.0	acitretin
MED1140880092	logistic	MED	57.0	neotigason_10mg_capsule
MED1140880234	logistic	MED	73.0	dianette_tablet
MED1140880264	logistic	MED	84.0	ketoconazole_2%_shampoo
MED1140880288	logistic	MED	126.0	clotrimazole
MED1140880462	logistic	MED	100.0	metrogel_0.75%_gel
MED1140880466	logistic	MED	68.0	amorolfine
MED1140880956	logistic	MED	123.0	fentanyl
MED1140881320	logistic	MED	163.0	magnesium_carbonate
MED1140881334	logistic	MED	54.0	co-phenotrope
MED1140881414	logistic	MED	96.0	gastrocote_liquid
MED1140881442	logistic	MED	54.0	anusol_hc_ointment
MED1140881446	logistic	MED	201.0	proctosedyl_ointment
MED1140881448	logistic	MED	63.0	scheriproct_ointment
MED1140881454	logistic	MED	57.0	xyloproct_ointment
MED1140881472	logistic	MED	764.0	lacri-lube_eye_ointment
MED1140881474	logistic	MED	220.0	normacol_granules
MED1140881702	logistic	MED	428.0	adalate_10mg_capsule
MED1140881748	logistic	MED	54.0	zocor_10mg_tablet
MED1140881856	logistic	MED	6069.0	salbutamol
MED1140881882	logistic	MED	297.0	timoptol_0.25%_eye_drops
MED1140881890	logistic	MED	57.0	betoptic_0.5%_eye_drops
MED1140881922	logistic	MED	52.0	becodisks_100micrograms_disks+diskhaler
MED1140881938	logistic	MED	112.0	beclomethasone_dipropionate+salbutamol
MED1140882082	logistic	MED	90.0	promethazine_product
MED1140882104	logistic	MED	57.0	hyoscine
MED1140882110	logistic	MED	57.0	co-beneldopa
MED1140882112	logistic	MED	119.0	co-careldopa
MED1140882142	logistic	MED	75.0	pseudoephedrine
MED1140882236	logistic	MED	653.0	seroxat_20mg_tablet
MED1140882272	logistic	MED	136.0	oramorph_10mg/5ml_oral_solution
MED1140882374	logistic	MED	104.0	co-amoxiclav
MED1140882394	logistic	MED	392.0	paracetamol_+_codeine
MED1140882464	logistic	MED	62.0	daktarin_2%_cream
MED1140882498	logistic	MED	317.0	penicillin
MED1140882542	logistic	MED	84.0	fucidin_cream
MED1140882618	logistic	MED	223.0	diprosalic_ointment
MED1140882626	logistic	MED	152.0	betnesol_0.1%_eye/ear/nose_drops
MED1140882694	logistic	MED	1728.0	betnovate_cream
MED1140882722	logistic	MED	117.0	maxidex_eye_drops
MED1140882728	logistic	MED	246.0	otomize_ear_spray
MED1140882742	logistic	MED	54.0	efcortelan_0.5%_cream
MED1140882756	logistic	MED	90.0	timodine_cream
MED1140882776	logistic	MED	255.0	fucibet_cream
MED1140882782	logistic	MED	759.0	dermovate_cream
MED1140882800	logistic	MED	545.0	eumovate_cream
MED1140882852	logistic	MED	88.0	locoid_0.1%_cream
MED1140882910	logistic	MED	337.0	daktacort_cream
MED1140882946	logistic	MED	666.0	livial_2.5mg_tablet
MED1140883028	logistic	MED	56.0	predsol_0.5%_eye/ear_drops
MED1140883030	logistic	MED	77.0	pred_forte_1%_eye_drops
MED1140883066	logistic	MED	5379.0	insulin_product
MED1140883162	logistic	MED	65.0	combined_oral_contraceptive_product
MED1140883468	logistic	MED	643.0	clonidine
MED1140883476	logistic	MED	211.0	procyclidine
MED1140883478	logistic	MED	85.0	pyridostigmine
MED1140883500	logistic	MED	89.0	azelastine
MED1140883504	logistic	MED	5974.0	cetirizine
MED1140883520	logistic	MED	128.0	chlorpheniramine
MED1140883524	logistic	MED	262.0	cinnarizine
MED1140883548	logistic	MED	606.0	ipratropium
