GBE_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P	u95_BETA	l95_BETA	OR	CI	GBE_NAME
cancer1001	0.0721828253974205	0.0181762235851317	3.97127737009499	7.14882878857524e-05	28824.696999675	DRB1	0.039993916086132376	0.10780822362427864	0.03655742717056238	1.074851836315522	1.07 [1.04, 1.11]	lung_cancer
cancer1084	0.0675067025863698	0.0170648620632574	3.95588914437928	7.62505157237934e-05	32874.2980661309	DQB1	0.0423639366845043	0.10095383223035431	0.0340595729423853	1.069837430251649	1.07 [1.03, 1.11]	respiratory_/_intrathoracic_cancer
cancer1047	0.0767565377925259	0.0194959899777921	3.93704232921537	8.24920601468475e-05	25358.8744209387	B	0.04520810907551645	0.11496867814899842	0.03854439743605339	1.0797791589710435	1.08 [1.04, 1.12]	lymphoma
HC1188	0.131184030045256	0.0333625132180896	3.93207877319407	8.42144587385074e-05	10205.0000409223	A	0.04584019679644063	0.19657455595271162	0.06579350413780038	1.140177588939237	1.14 [1.07, 1.22]	TTE_vitiligo
HC932	0.0166944480499585	0.0042650651467639	3.91423049249912	9.06929715677068e-05	348084.044234485	DRB5	0.04838583183107388	0.025053975737615745	0.008334920362301256	1.0168345790650508	1.02 [1.01, 1.03]	TTE_essential_(primary_hypertension)
cancer1053	0.0890415715043928	0.0228038558359128	3.90467174258158	9.435336721340501e-05	20692.9415450996	DQA1	0.05000752292719813	0.1337371289427819	0.04434601406600372	1.093126098278175	1.09 [1.05, 1.14]	non-hodgkins_lymphoma
HC307	0.0990407544018778	0.0253825446422237	3.90192377470005	9.54312119095875e-05	15568.8479792076	B	0.05024820305518138	0.14879054190063626	0.04929096690311935	1.10411129603745	1.1 [1.05, 1.16]	colitis/not_crohns_or_ulcerative_colitis
HC810	0.0875457303398788	0.0224546520813214	3.8987791938536698	9.66788840617326e-05	20342.2994188904	DQB1	0.050248309774196316	0.13155684841926873	0.04353461226048885	1.0914921776099271	1.09 [1.04, 1.14]	TTE_multiple_sclerosis
HC853	-0.0428651599517766	0.0110270163636359	-3.8872854213887	0.000101371531616321	78738.5914372308	DRB5	0.05234954809938272	-0.021252207879050238	-0.06447811202450296	0.9580405635937476	0.96 [0.94, 0.98]	TTE_hordeolum_and_chalazion
cancer1047	0.08811697783961199	0.0227119919567272	3.87975559376298	0.000104561476301612	25356.434889664502	DRB4	0.053652946955218564	0.1326324820747973	0.043601473604426684	1.0921158679111673	1.09 [1.04, 1.14]	lymphoma
HC17	0.157304408738095	0.0406023593823202	3.87426768126661	0.000106945810351124	10713.9535506031	DRB5	0.05452908568571485	0.2368850331274426	0.07772378434874741	1.1703518250034532	1.17 [1.08, 1.27]	diabetic_eye_disease
HC1188	0.164485764295063	0.0425221542500655	3.86823685666888	0.000109625153867186	10201.8922796221	DRB5	0.05554367597859036	0.24782918662519138	0.08114234196493463	1.178786788571257	1.18 [1.08, 1.28]	TTE_vitiligo
HC1242	0.109013727406962	0.0282551844697151	3.85818494739634	0.00011423219541631201	16771.0803552949	DRB3	0.05751618447771861	0.1643938889676036	0.053633565846320404	1.1151776587339317	1.12 [1.06, 1.18]	TTE_ankylosing_spondylitis
HC1228	-0.0345255730209572	0.00896631705177825	-3.85058578919088	0.000117835644483975	120346.89655410199	DPB1	0.058962017122289774	-0.01695159159947183	-0.05209955444244257	0.9660636342050325	0.97 [0.95, 0.98]	TTE_internal_derangement_of_knee
HC1102	0.0582792310000097	0.0152946175839229	3.81044054748191	0.00013871937034906	41003.3671043474	DRB1	0.06856003515113132	0.08825668146449858	0.028301780535520817	1.0600109423050739	1.06 [1.03, 1.09]	TTE_ulcerative_colitis
HC1161	0.0992280716477649	0.0261799274342956	3.79023478566929	0.000150504955642851	15143.9697792872	DRB1	0.0734832545780847	0.15054072941898428	0.04791541387654552	1.104318134496177	1.1 [1.05, 1.16]	TTE_pityriasis_rosea
HC49	-0.0278180099157421	0.0073774209485490206	-3.77069576343116	0.000162793040856206	160523.38255662902	DQB1	0.07900403534676596	-0.01335826485658602	-0.042277754974898184	0.9725653479459707	0.97 [0.96, 0.99]	hayfever/allergic_rhinitis
HC1159	0.039698359872317	0.0106145016985217	3.74001163689539	0.000184011735744687	87409.1939402866	DPA1	0.08876680283609684	0.06050278320141953	0.018893936543214467	1.04049687124281	1.04 [1.02, 1.06]	TTE_psoriasis
HC321	0.154186295678727	0.0414614421003826	3.71878757389638	0.00020018130551313602	8977.894917854	DRB4	0.09599215965277487	0.23545072219547689	0.0729218691619771	1.1667082192333407	1.17 [1.08, 1.27]	sjogren's_syndrome/sicca_syndrome
HC219	0.0272191639605506	0.007330830853431441	3.7129712176907903	0.000204840190386599	149970.682398737	DPB1	0.09702044739217916	0.04158759243327622	0.012850735487824975	1.0275929894355853	1.03 [1.01, 1.04]	hypothyroidism/myxoedema
HC221	0.025001952900362005	0.0067388127993741	3.71014207468178	0.000207142967097165	162375.000184965	DRB1	0.09702044739217916	0.03821002598713524	0.011793879813588768	1.025317122864654	1.03 [1.01, 1.04]	diabetes
HC608	-0.0781967901582647	0.0210726388053599	-3.71082097883134	0.000206588167176856	25829.8317500193	DRB5	0.09702044739217916	-0.03689441809975929	-0.1194991622167701	0.9247824205567314	0.92 [0.89, 0.96]	TTE_vitamin_b12_deficiency_anaemia
HC534	-0.0356021271918096	0.00963138367550948	-3.69647066208546	0.000218617509681749	104175.223237169	DRB4	0.10121787647782468	-0.01672461518781102	-0.054479639195808185	0.965024173988328	0.97 [0.95, 0.98]	TTE_viral_warts
HC1021	-0.0222461650160014	0.0060483204512400785	-3.6780731436675502	0.000235002575518267	212233.418990293	DRB1	0.10640720150674264	-0.010391456931570847	-0.03410087310043195	0.9779994561649805	0.98 [0.97, 0.99]	TTE_vasomotor_and_allergic_rhinitis
HC1132	0.0656343401370738	0.0178273289014371	3.6816698956949705	0.000231711301565781	32708.378428471002	DQA1	0.10640720150674264	0.1005759047838905	0.030692775490257083	1.0678361809370838	1.07 [1.03, 1.11]	TTE_intestinal_malabsorption
HC1171	0.033901701031225	0.00921734513938728	3.6780331558115695	0.000235039412498882	107955.714275632	DRB4	0.10640720150674264	0.051967697504424065	0.015835704558025934	1.034482913126436	1.03 [1.02, 1.05]	TTE_skin_changes_due_to_chronic_exposure_to_nonionising_radiation
HC1102	0.05618852250576401	0.0152770994939786	3.67795748976502	0.000235109131205227	40991.5326618413	B	0.10640720150674264	0.08613163751396206	0.026245407497565956	1.0577970834971202	1.06 [1.03, 1.09]	TTE_ulcerative_colitis
HC1171	0.0316385574306119	0.00863126999227105	3.66557383316047	0.000246784597379854	107957.431196688	DQB1	0.11106738494656544	0.04855584661546315	0.01472126824576064	1.0321443769613585	1.03 [1.01, 1.05]	TTE_skin_changes_due_to_chronic_exposure_to_nonionising_radiation
HC1023	0.040440941110485	0.0110600571187725	3.65648573747814	0.000255696631000964	80022.1892887133	DRB3	0.11443899308487886	0.0621186530632791	0.018763229157690898	1.0412698116477705	1.04 [1.02, 1.06]	TTE_chronic_sinusitis
HC1103	0.0281028331677081	0.0076935627544879705	3.65277233246906	0.00025942422722519	132794.840792015	DRB1	0.11546583059737366	0.04318221616650452	0.01302345016891168	1.0285014430449655	1.03 [1.01, 1.04]	TTE_other_non-infective_gastro-enteritis_and_colitis
HC17	0.115427399607249	0.031621279763653	3.65030765579346	0.00026192639012199504	10715.3788106021	DQB1	0.11593895902016832	0.17740510794400888	0.053449691270489125	1.1223530283196876	1.12 [1.05, 1.19]	diabetic_eye_disease
cancer1060	0.0257477189136012	0.0070631959550937	3.6453354936348505	0.000267043195375237	149098.289683535	C	0.11746305169995447	0.03959158298558485	0.01190385484161755	1.0260820547223173	1.03 [1.01, 1.04]	non-melanoma_skin_cancer
HC900	0.0316211057878347	0.00868056571899104	3.64274712172908	0.000269743805982446	122087.14012639	DRB5	0.11746305169995447	0.04863501459705713	0.01460719697861226	1.0321263645035712	1.03 [1.01, 1.05]	TTE_otitis_externa
cancer1001	0.06849638309254501	0.018800855460789	3.643258852524069	0.000269207863217337	28827.0648772826	DQA1	0.11746305169995447	0.10534605979569145	0.03164670638939857	1.0708967516095302	1.07 [1.03, 1.11]	lung_cancer
cancer1047	0.0744410648774589	0.0204740775271014	3.63586905338821	0.00027704504624116	25359.308804352997	A	0.11999384560579016	0.11457025683057764	0.03431187292434015	1.0772818519133767	1.08 [1.03, 1.12]	lymphoma
HC1142	0.0358458008846913	0.00988082572882519	3.62781430099701	0.00028583071788491096	88970.5483848343	DQB1	0.12248208703783822	0.055212219313188676	0.01647938245619393	1.036496007400355	1.04 [1.02, 1.06]	TTE_other_local_infections_of_skin_and_subcutaneous_tissue
HC607	0.0305955655712391	0.00845491770088747	3.61867100942066	0.000296119795956522	115051.60772289199	A	0.12555539180281988	0.04716720426497854	0.014023926877499659	1.0310684199832134	1.03 [1.01, 1.05]	TTE_iron_deficiency_anaemia
HC853	-0.0414917374113058	0.0114779308836147	-3.61491438065176	0.000300446899029971	78739.5805712217	DRB4	0.12672312841521505	-0.018994992879420993	-0.06398848194319061	0.9593572620831919	0.96 [0.94, 0.98]	TTE_hordeolum_and_chalazion
HC1164	0.0414172060564716	0.0114684749508156	3.61139613018259	0.000304553060051785	70264.8657269814	DQA1	0.1277859970602973	0.06389541696007017	0.01893899515287303	1.042286863239326	1.04 [1.02, 1.07]	TTE_urticaria
HC1161	0.0979760410667884	0.0272356267214486	3.5973485049136205	0.00032147762275464703	15141.3014251822	DQB1	0.13349670466109745	0.15135786944082766	0.04459421269274914	1.102936359613369	1.1 [1.05, 1.16]	TTE_pityriasis_rosea
HC1004	-0.0360083913223915	0.0100160771358483	-3.59505930655372	0.000324317687816875	96185.3593439437	DRB4	0.13398542274854308	-0.016376880136128837	-0.055639902508654165	0.9646321989093907	0.96 [0.95, 0.98]	TTE_acute_tonsillitis
HC1021	-0.0210670293016644	0.00587015372349372	-3.5888377534900404	0.00033215546730192203	212233.124891444	DPA1	0.13652332632756065	-0.009561528003616707	-0.03257253059971209	0.9791533304058186	0.98 [0.97, 0.99]	TTE_vasomotor_and_allergic_rhinitis
cancer1084	0.0626026491410416	0.0174738622073241	3.5826452331072	0.000340132400429929	32876.8493244844	DQA1	0.1390923693164252	0.09685141906739683	0.02835387921468637	1.06460373396811	1.06 [1.03, 1.1]	respiratory_/_intrathoracic_cancer
HC1190	0.0250201080551678	0.00699480321817425	3.57695667408617	0.000347617762514505	156626.249394748	DQB1	0.14072472562058738	0.038729922362789326	0.01131029374754627	1.025335737824723	1.03 [1.01, 1.04]	TTE_seborrhoeic_keratosis
HC1137	0.122912370051124	0.0344101849290111	3.57197644548248	0.000354297283644199	13542.870978853702	DRB5	0.14271162592485348	0.19035633251198575	0.05546840759026224	1.1307853259454055	1.13 [1.06, 1.21]	TTE_impetigo
HC882	0.0378162842313665	0.0106102065912102	3.56414212167128	0.00036504813523816	86664.3191184703	DRB5	0.14558622731003998	0.05861228915013849	0.017020279312594512	1.0385404190999326	1.04 [1.02, 1.06]	TTE_glaucoma
HC652	0.0291911231221024	0.0082405447886985	3.542377824599241	0.00039653706424563797	116987.694533706	DRB1	0.15659401042185545	0.04534259090795146	0.013039655336253342	1.029621360120229	1.03 [1.01, 1.05]	TTE_unspecified_diabetes_mellitus
HC603	0.0371737355456834	0.0106261660023068	3.49832061136758	0.00046819793482123095	76548.3513773224	DRB1	0.18309808432140565	0.05800102091020473	0.016346450181162073	1.037873320663175	1.04 [1.02, 1.06]	TTE_other_bacterial_agents_as_the_cause_of_diseases_classified_to_other_chapters
HC396	0.0612288900053909	0.0176201201817694	3.4749416788167595	0.000510964427444205	33134.2855284413	DQB1	0.1988574417099362	0.09576432556165893	0.02669345444912287	1.0631422289704924	1.06 [1.03, 1.1]	fracture_shoulder_/_scapula
HC1103	0.0282807921540132	0.00818877976800266	3.4536027290072298	0.00055315157939259	132797.546326121	DRB5	0.21424088264687727	0.04433080049929841	0.012230783808727986	1.0286844904061614	1.03 [1.01, 1.05]	TTE_other_non-infective_gastro-enteritis_and_colitis
HC1255	0.0307297726685078	0.00900674832607838	3.41186092427296	0.0006452102278292678	104483.981165041	DQB1	0.2463430504734113	0.048382999387621424	0.013076545949394176	1.0312068059689279	1.03 [1.01, 1.05]	TTE_synovitis_and_tenosynovitis
HC703	-0.0625354052961624	0.0183452846438579	-3.40879994560888	0.0006524931044791178	33102.8261284491	DRB5	0.2479485612674307	-0.02657864739420092	-0.09849216319812389	0.9393798032045547	0.94 [0.91, 0.97]	TTE_disorders_of_mineral_metabolism
HC95	0.0497771236611146	0.014609093572756	3.40726982226619	0.0006561622632757219	45276.9433095776	DRB1	0.2481722245537014	0.07841094706371636	0.02114330025851284	1.051036819031296	1.05 [1.02, 1.08]	inflammatory_bowel_disease
HC857	-0.035999157027778	0.0105902885297897	-3.39926121243203	0.000675681516192393	81986.3528593245	DRB5	0.2534606102261777	-0.015242191509390188	-0.05675612254616581	0.9646411066484374	0.96 [0.94, 0.98]	TTE_disorders_of_lachrymal_system
HC1236	0.0621662042112293	0.0184394680632596	3.37136646230564	0.0007479629024899822	35383.5722131056	DRB5	0.27896378966328744	0.09830756161521811	0.026024846807240487	1.0641391944464937	1.06 [1.03, 1.1]	TTE_other_systemic_involvement_of_connective_tissue
HC261	0.0308281530916505	0.0091816321046787	3.3575896681747097	0.0007862523678394192	109297.12764079099	DPA1	0.2918930534337884	0.04882415201682075	0.012832154166480248	1.0313082615213849	1.03 [1.01, 1.05]	eczema/dermatitis
HC404	0.0285468058104474	0.00850607781191129	3.35604804490179	0.000790648321344987	114309.65701945	DQA1	0.29217858851901624	0.04521871832179353	0.011874893299101272	1.0289581709285358	1.03 [1.01, 1.05]	urinary_tract_infection/kidney_infection
HC1230	0.0157311918291185	0.00469678164298209	3.34935558535577	0.000809997689364901	307793.57230033696	DRB5	0.2977795550014012	0.0249368838493634	0.006525499808873606	1.0158555784211296	1.02 [1.01, 1.03]	TTE_other_joint_disorders,_not_elsewhere_classified
HC477	0.0971582513949986	0.0290175073820116	3.3482631749144898	0.000813197491485811	13324.055579195501	DQB1	0.2977795550014012	0.15403256586374134	0.04028393692625587	1.10203475836018	1.1 [1.04, 1.17]	TTE_scarlet_fever
cancer1041	0.0628827078841616	0.018789739794825	3.34665134114739	0.000817940172072743	30118.4866990538	DRB3	0.2981609695434606	0.09971059788201861	0.0260548178863046	1.0649019273056426	1.06 [1.03, 1.1]	cervical_cancer
HC1211	0.113930126682061	0.0340753311433077	3.34347819549912	0.000827351955524897	9048.08541930206	DQB1	0.3002332935008579	0.1807177757229441	0.047142477641177905	1.1206738169504495	1.12 [1.05, 1.2]	TTE_seropositive_rheumatoid_arthritis
cancer1001	0.0616484639798261	0.0185124065405079	3.33011614913114	0.000868097641134484	28827.996669891494	DQB1	0.3099670826193732	0.09793278079922159	0.025364147160430617	1.0635883893729927	1.06 [1.03, 1.1]	lung_cancer
HC810	0.0836204857483393	0.0250875044750282	3.3331527985007	0.0008586777041426242	20345.8552495002	DRB3	0.3099670826193732	0.13279199451939458	0.03444897697728403	1.0872162014593751	1.09 [1.04, 1.14]	TTE_multiple_sclerosis
HC215	-0.0127021247516278	0.00381485788124223	-3.3296455980928	0.000869565874453401	404306.071725135	C	0.3099670826193732	-0.00522500330439303	-0.02017924619886257	0.9873782067483411	0.99 [0.98, 0.99]	hypertension
HC1205	0.0199644367872108	0.00599296920157427	3.3313097591034504	0.0008643835929395059	208489.771462315	DRB3	0.3099670826193732	0.03171065642229637	0.008218217152125229	1.0201650590345508	1.02 [1.01, 1.03]	TTE_other_disorders_of_skin_and_subcutaneous_tissue,_not_elsewhere_classified
HC1024	0.04796514584084901	0.0144165601450103	3.32708672237948	0.000877590572286645	51345.616524678095	DRB3	0.31008347986887264	0.0762216037250692	0.01970868795662882	1.0491340880007387	1.05 [1.02, 1.08]	TTE_nasal_polyp
HC654	0.06990254039964901	0.0210199872778465	3.32552724583811	0.000882514744019727	23480.056522147202	DQB1	0.31046168810178043	0.11110171546422815	0.02870336533506987	1.0724036601288744	1.07 [1.03, 1.12]	TTE_other_disorders_of_pancreatic_internal_secretion
HC215	0.0128747715841636	0.003873336279932	3.32394882697602	0.000887524800008499	404310.1448579429	DRB5	0.31086668960487746	0.02046651069283032	0.00528303247549688	1.0129580082901077	1.01 [1.01, 1.02]	hypertension
HC1024	-0.0490683892899305	0.014868208591511002	-3.30022201315808	0.0009660836989520972	51336.0562204717	DRB4	0.3354658347704735	-0.019926700450568935	-0.07821007812929207	0.9521160129338295	0.95 [0.92, 0.98]	TTE_nasal_polyp
HC78	-0.0250335208048993	0.0075895328734439	-3.2984270866646703	0.000972281273917335	148124.456820601	DRB4	0.3361688956446185	-0.010158036372949257	-0.03990900523684934	0.9752772194029998	0.98 [0.96, 0.99]	arthritis_(nos)
cancer1003	0.0221283569200156	0.0067335901593369	3.28626429533019	0.0010152570195388901	162322.59529159	C	0.3480404053227284	0.03532619363231593	0.008930520207715276	1.0223750049554665	1.02 [1.01, 1.04]	skin_cancer
HC1582	-0.0310985344755013	0.0094604201511444	-3.2872255120444502	0.00101179773119679	102347.460514548	DRB4	0.3480404053227284	-0.012556110979258274	-0.04964095797174432	0.9693800510151069	0.97 [0.95, 0.99]	AD_chronic_obstructive_pulmonary_disease
HC534	0.0310542422308985	0.00946972562665791	3.2793180557923103	0.0010405828557775302	104179.98093768599	DPA1	0.35521082347798744	0.049614904459148	0.012493580002649	1.031541455478849	1.03 [1.01, 1.05]	TTE_viral_warts
HC853	0.0365788485557339	0.0111709757531966	3.27445420739246	0.00105866296040384	78740.5325168021	DRB3	0.35834577525397443	0.05847396103199924	0.014683736079468563	1.037256086937856	1.04 [1.01, 1.06]	TTE_hordeolum_and_chalazion
HC620	0.0290024750534036	0.00885450754352539	3.27544755152542	0.0010549470096119	117181.518326686	DRB5	0.35834577525397443	0.04635730983871336	0.011647640268093836	1.0294271423591301	1.03 [1.01, 1.05]	TTE_other_anaemias
HC1038	0.0623966014216852	0.0191127216166205	3.2646633312246203	0.00109594256209997	31140.8815397917	DPB1	0.36723338957228296	0.09985753579026138	0.02493566705310902	1.0643843973943838	1.06 [1.03, 1.11]	TTE_bronchiectasis
HC215	-0.0124802590514096	0.003823634003830621	-3.26397846627229	0.001098595148171	404303.756101363	B	0.36723338957228296	-0.004985936403901582	-0.019974581698917616	0.9875972964089033	0.99 [0.98, 1.0]	hypertension
HC1103	0.0254582499507696	0.007796900159807209	3.2651758300056404	0.0010939614523813696	132798.734599956	DQA1	0.36723338957228296	0.04074017426399173	0.010176325637547471	1.0257850787988865	1.03 [1.01, 1.04]	TTE_other_non-infective_gastro-enteritis_and_colitis
HC1161	0.0905518558014454	0.0277635866910361	3.26153305799937	0.00110811511000539	15147.048121918999	DQA1	0.3688850358140845	0.14496848571587614	0.03613522588701464	1.0947782767746765	1.09 [1.04, 1.16]	TTE_pityriasis_rosea
cancer1047	0.0656356369901987	0.0201356219829102	3.2596776521681803	0.00111538902831563	25363.1405011326	C	0.3697784704466497	0.10510145607670268	0.026169817903694707	1.0678375657646697	1.07 [1.03, 1.11]	lymphoma
HC1094	-0.0261920030167762	0.00803885320211877	-3.25817655307761	0.00112130620525215	123498.456684675	DRB4	0.37021663263993415	-0.010435850740623413	-0.04194815529292899	0.9741480322905529	0.97 [0.96, 0.99]	TTE_inguinal_hernia
